"DateTime","Amyotrophic lateral sclerosis[en]","Amyotrophe Lateralsklerose[de]","Sclérose latérale amyotrophique[fr]","Ice Bucket Challenge[en]"
"2009-07-22 00:00:00",3312,1323,535,0
"2009-07-23 00:00:00",3349,1359,521,0
"2009-07-24 00:00:00",3051,1076,404,0
"2009-07-25 00:00:00",2204,907,329,0
"2009-07-26 00:00:00",2392,826,366,0
"2009-07-27 00:00:00",3110,1274,641,0
"2009-07-28 00:00:00",3221,1156,585,0
"2009-07-29 00:00:00",3257,1292,624,0
"2009-07-30 00:00:00",3124,1230,496,0
"2009-07-31 00:00:00",2844,1070,425,0
"2009-08-01 00:00:00",2194,738,320,0
"2009-08-02 00:00:00",2509,1331,402,0
"2009-08-03 00:00:00",3111,1539,605,0
"2009-08-04 00:00:00",3097,1331,495,0
"2009-08-05 00:00:00",3458,1323,482,0
"2009-08-06 00:00:00",3207,1099,483,0
"2009-08-07 00:00:00",3362,979,479,0
"2009-08-08 00:00:00",2205,872,387,0
"2009-08-09 00:00:00",2835,1093,356,0
"2009-08-10 00:00:00",3759,1516,543,0
"2009-08-11 00:00:00",3512,1380,514,0
"2009-08-12 00:00:00",4036,1985,571,0
"2009-08-13 00:00:00",4179,1642,559,0
"2009-08-14 00:00:00",3390,1304,509,0
"2009-08-15 00:00:00",2496,974,397,0
"2009-08-16 00:00:00",2770,883,415,0
"2009-08-17 00:00:00",3544,1358,623,0
"2009-08-18 00:00:00",3497,1305,506,0
"2009-08-19 00:00:00",3671,1229,551,0
"2009-08-20 00:00:00",3698,1182,480,0
"2009-08-21 00:00:00",3227,1218,484,0
"2009-08-22 00:00:00",2594,914,419,0
"2009-08-23 00:00:00",2727,983,359,0
"2009-08-24 00:00:00",5420,1335,624,0
"2009-08-25 00:00:00",6560,1736,631,0
"2009-08-26 00:00:00",4418,1496,582,0
"2009-08-27 00:00:00",4513,1431,618,0
"2009-08-28 00:00:00",3066,1192,723,0
"2009-08-29 00:00:00",2366,962,448,0
"2009-08-30 00:00:00",3766,1023,410,0
"2009-08-31 00:00:00",3400,1385,692,0
"2009-09-01 00:00:00",3411,1364,687,0
"2009-09-02 00:00:00",3546,1493,565,0
"2009-09-03 00:00:00",4217,1833,657,0
"2009-09-04 00:00:00",3114,1238,591,0
"2009-09-05 00:00:00",2453,1070,553,0
"2009-09-06 00:00:00",2648,1114,476,0
"2009-09-07 00:00:00",4074,1391,1037,0
"2009-09-08 00:00:00",4846,1444,741,0
"2009-09-09 00:00:00",4183,1374,727,0
"2009-09-10 00:00:00",4943,1264,681,0
"2009-09-11 00:00:00",3354,1140,703,0
"2009-09-12 00:00:00",4698,1029,534,0
"2009-09-13 00:00:00",3003,1254,517,0
"2009-09-14 00:00:00",3882,1486,833,0
"2009-09-15 00:00:00",3829,1488,790,0
"2009-09-16 00:00:00",3645,1308,724,0
"2009-09-17 00:00:00",3675,4198,690,0
"2009-09-18 00:00:00",3095,1278,524,0
"2009-09-19 00:00:00",2431,1041,480,0
"2009-09-20 00:00:00",2729,1202,536,0
"2009-09-21 00:00:00",1978,900,387,0
"2009-09-22 00:00:00",0,0,0,0
"2009-09-23 00:00:00",0,0,0,0
"2009-09-24 00:00:00",0,0,0,0
"2009-09-25 00:00:00",0,0,0,0
"2009-09-26 00:00:00",0,0,0,0
"2009-09-27 00:00:00",0,0,0,0
"2009-09-28 00:00:00",0,0,0,0
"2009-09-29 00:00:00",0,0,0,0
"2009-09-30 00:00:00",0,0,0,0
"2009-10-01 00:00:00",4185,1920,645,0
"2009-10-02 00:00:00",3481,1244,663,0
"2009-10-03 00:00:00",2452,1050,396,0
"2009-10-04 00:00:00",3235,1270,517,0
"2009-10-05 00:00:00",3641,1649,640,0
"2009-10-06 00:00:00",3646,1642,643,0
"2009-10-07 00:00:00",3569,1326,600,0
"2009-10-08 00:00:00",4176,1707,546,0
"2009-10-09 00:00:00",3484,1264,505,0
"2009-10-10 00:00:00",2636,989,408,0
"2009-10-11 00:00:00",2726,1272,459,0
"2009-10-12 00:00:00",3832,1566,571,0
"2009-10-13 00:00:00",3992,1292,694,0
"2009-10-14 00:00:00",3538,1231,683,0
"2009-10-15 00:00:00",0,0,0,0
"2009-10-16 00:00:00",2953,1213,647,0
"2009-10-17 00:00:00",2595,995,413,0
"2009-10-18 00:00:00",2451,942,498,0
"2009-10-19 00:00:00",3437,1342,669,0
"2009-10-20 00:00:00",3778,1403,806,0
"2009-10-21 00:00:00",3719,1425,694,0
"2009-10-22 00:00:00",3504,1390,719,0
"2009-10-23 00:00:00",3470,1259,693,0
"2009-10-24 00:00:00",2456,1074,478,0
"2009-10-25 00:00:00",2720,1279,577,0
"2009-10-26 00:00:00",3690,2756,697,0
"2009-10-27 00:00:00",3418,2285,628,0
"2009-10-28 00:00:00",3505,3107,746,0
"2009-10-29 00:00:00",6305,1582,634,0
"2009-10-30 00:00:00",3532,1305,591,0
"2009-10-31 00:00:00",2381,943,398,0
"2009-11-01 00:00:00",2507,996,509,0
"2009-11-02 00:00:00",3525,1290,549,0
"2009-11-03 00:00:00",6619,1514,679,0
"2009-11-04 00:00:00",4066,3453,685,0
"2009-11-05 00:00:00",4323,2254,732,0
"2009-11-06 00:00:00",3684,1535,758,0
"2009-11-07 00:00:00",2902,1162,544,0
"2009-11-08 00:00:00",3029,1387,614,0
"2009-11-09 00:00:00",3778,1633,963,0
"2009-11-10 00:00:00",3825,2281,818,0
"2009-11-11 00:00:00",3856,1731,531,0
"2009-11-12 00:00:00",3978,1541,714,0
"2009-11-13 00:00:00",3541,1530,913,0
"2009-11-14 00:00:00",2686,1184,503,0
"2009-11-15 00:00:00",3030,1367,555,0
"2009-11-16 00:00:00",5169,1651,847,0
"2009-11-17 00:00:00",3365,1211,700,0
"2009-11-18 00:00:00",3442,1281,537,0
"2009-11-19 00:00:00",3365,1213,710,0
"2009-11-20 00:00:00",3347,1233,634,0
"2009-11-21 00:00:00",2398,4123,526,0
"2009-11-22 00:00:00",1716,1072,334,0
"2009-11-23 00:00:00",3142,2136,679,0
"2009-11-24 00:00:00",3225,1746,661,0
"2009-11-25 00:00:00",3244,1419,535,0
"2009-11-26 00:00:00",2301,1725,526,0
"2009-11-27 00:00:00",2652,1407,698,0
"2009-11-28 00:00:00",2524,1045,420,0
"2009-11-29 00:00:00",2484,994,448,0
"2009-11-30 00:00:00",3044,1311,701,0
"2009-12-01 00:00:00",3433,1306,641,0
"2009-12-02 00:00:00",3001,1173,571,0
"2009-12-03 00:00:00",3121,1145,657,0
"2009-12-04 00:00:00",3054,1200,643,0
"2009-12-05 00:00:00",2452,942,513,0
"2009-12-06 00:00:00",2417,987,550,0
"2009-12-07 00:00:00",3033,1223,734,0
"2009-12-08 00:00:00",3186,1240,522,0
"2009-12-09 00:00:00",2925,1196,509,0
"2009-12-10 00:00:00",3099,1130,547,0
"2009-12-11 00:00:00",2726,988,546,0
"2009-12-12 00:00:00",2292,773,454,0
"2009-12-13 00:00:00",2219,918,369,0
"2009-12-14 00:00:00",3018,1062,499,0
"2009-12-15 00:00:00",2865,4233,427,0
"2009-12-16 00:00:00",2715,1666,437,0
"2009-12-17 00:00:00",2738,1199,454,0
"2009-12-18 00:00:00",2629,1262,540,0
"2009-12-19 00:00:00",2186,905,452,0
"2009-12-20 00:00:00",1970,971,419,0
"2009-12-21 00:00:00",2544,1093,499,0
"2009-12-22 00:00:00",2448,911,561,0
"2009-12-23 00:00:00",2322,967,501,0
"2009-12-24 00:00:00",1998,594,317,0
"2009-12-25 00:00:00",1808,840,297,0
"2009-12-26 00:00:00",1991,975,458,0
"2009-12-27 00:00:00",2044,1089,459,0
"2009-12-28 00:00:00",2565,1157,571,0
"2009-12-29 00:00:00",2738,1331,567,0
"2009-12-30 00:00:00",3008,1087,519,0
"2009-12-31 00:00:00",2651,744,500,0
"2010-01-01 00:00:00",1991,1036,964,0
"2010-01-02 00:00:00",2356,967,617,0
"2010-01-03 00:00:00",2178,9838,491,0
"2010-01-04 00:00:00",2716,2160,600,0
"2010-01-05 00:00:00",2731,1438,579,0
"2010-01-06 00:00:00",3360,1428,662,0
"2010-01-07 00:00:00",3667,1556,651,0
"2010-01-08 00:00:00",3524,1453,611,0
"2010-01-09 00:00:00",2766,1142,503,0
"2010-01-10 00:00:00",2410,1220,511,0
"2010-01-11 00:00:00",3332,1395,571,0
"2010-01-12 00:00:00",3617,1466,628,0
"2010-01-13 00:00:00",3608,1440,740,0
"2010-01-14 00:00:00",3454,1289,698,0
"2010-01-15 00:00:00",3585,1302,652,0
"2010-01-16 00:00:00",2674,1006,671,0
"2010-01-17 00:00:00",2658,1298,843,0
"2010-01-18 00:00:00",3072,1577,872,0
"2010-01-19 00:00:00",3115,1644,797,0
"2010-01-20 00:00:00",3587,1412,722,0
"2010-01-21 00:00:00",3695,1341,673,0
"2010-01-22 00:00:00",3393,2057,627,0
"2010-01-23 00:00:00",252,95,22,0
"2010-01-24 00:00:00",0,0,0,0
"2010-01-25 00:00:00",3552,2194,708,0
"2010-01-26 00:00:00",5084,2212,706,0
"2010-01-27 00:00:00",4162,1580,711,0
"2010-01-28 00:00:00",3608,1463,728,0
"2010-01-29 00:00:00",8216,1244,653,0
"2010-01-30 00:00:00",2838,1080,592,0
"2010-01-31 00:00:00",2767,1290,629,0
"2010-02-01 00:00:00",3692,1747,657,0
"2010-02-02 00:00:00",3640,1830,715,0
"2010-02-03 00:00:00",3694,1628,721,0
"2010-02-04 00:00:00",3889,1605,809,0
"2010-02-05 00:00:00",3831,1452,638,0
"2010-02-06 00:00:00",3005,1189,572,0
"2010-02-07 00:00:00",2982,1371,562,0
"2010-02-08 00:00:00",2656,1056,515,0
"2010-02-09 00:00:00",3448,1475,655,0
"2010-02-10 00:00:00",3752,1656,728,0
"2010-02-11 00:00:00",3394,1354,629,0
"2010-02-12 00:00:00",3234,1188,574,0
"2010-02-13 00:00:00",2482,988,459,0
"2010-02-14 00:00:00",2420,1013,493,0
"2010-02-15 00:00:00",3193,1328,656,0
"2010-02-16 00:00:00",3745,1371,738,0
"2010-02-17 00:00:00",3333,1286,608,0
"2010-02-18 00:00:00",3403,1200,514,0
"2010-02-19 00:00:00",3295,1159,554,0
"2010-02-20 00:00:00",2606,1062,524,0
"2010-02-21 00:00:00",3138,1404,497,0
"2010-02-22 00:00:00",3812,1357,634,0
"2010-02-23 00:00:00",3990,8224,611,0
"2010-02-24 00:00:00",3077,2493,451,0
"2010-02-25 00:00:00",2895,1340,464,0
"2010-02-26 00:00:00",3174,1311,591,0
"2010-02-27 00:00:00",3171,1383,548,0
"2010-02-28 00:00:00",2818,1278,515,0
"2010-03-01 00:00:00",3450,1616,639,0
"2010-03-02 00:00:00",3517,1724,595,0
"2010-03-03 00:00:00",5836,1524,695,0
"2010-03-04 00:00:00",4201,1611,600,0
"2010-03-05 00:00:00",3664,1747,570,0
"2010-03-06 00:00:00",2970,1269,495,0
"2010-03-07 00:00:00",2777,1166,620,0
"2010-03-08 00:00:00",3337,1384,594,0
"2010-03-09 00:00:00",3659,1286,654,0
"2010-03-10 00:00:00",3775,1343,580,0
"2010-03-11 00:00:00",3981,1246,575,0
"2010-03-12 00:00:00",4714,1234,670,0
"2010-03-13 00:00:00",3145,1045,678,0
"2010-03-14 00:00:00",2908,1097,632,0
"2010-03-15 00:00:00",3503,1276,617,0
"2010-03-16 00:00:00",4915,1333,583,0
"2010-03-17 00:00:00",3280,1300,676,0
"2010-03-18 00:00:00",3454,1266,649,0
"2010-03-19 00:00:00",3253,1216,565,0
"2010-03-20 00:00:00",2704,1031,589,0
"2010-03-21 00:00:00",2650,1077,532,0
"2010-03-22 00:00:00",3348,1242,525,0
"2010-03-23 00:00:00",3470,1193,448,0
"2010-03-24 00:00:00",3429,1197,695,0
"2010-03-25 00:00:00",3528,1128,545,0
"2010-03-26 00:00:00",4169,1186,591,0
"2010-03-27 00:00:00",2941,913,619,0
"2010-03-28 00:00:00",3166,1116,614,0
"2010-03-29 00:00:00",4075,1278,609,0
"2010-03-30 00:00:00",3912,1272,687,0
"2010-03-31 00:00:00",3715,1261,515,0
"2010-04-01 00:00:00",3381,1242,721,0
"2010-04-02 00:00:00",3796,1221,729,0
"2010-04-03 00:00:00",3568,922,591,0
"2010-04-04 00:00:00",2831,961,468,0
"2010-04-05 00:00:00",3504,1084,831,0
"2010-04-06 00:00:00",3653,1157,697,0
"2010-04-07 00:00:00",3958,1229,686,0
"2010-04-08 00:00:00",3679,1253,701,0
"2010-04-09 00:00:00",3775,1304,592,0
"2010-04-10 00:00:00",2750,978,516,0
"2010-04-11 00:00:00",2848,1157,514,0
"2010-04-12 00:00:00",4016,1163,651,0
"2010-04-13 00:00:00",3758,1198,594,0
"2010-04-14 00:00:00",3646,1323,622,0
"2010-04-15 00:00:00",4136,1283,548,0
"2010-04-16 00:00:00",4509,1135,617,0
"2010-04-17 00:00:00",3432,788,490,0
"2010-04-18 00:00:00",6019,803,523,0
"2010-04-19 00:00:00",6431,1244,627,0
"2010-04-20 00:00:00",4846,1291,581,0
"2010-04-21 00:00:00",5116,1318,571,0
"2010-04-22 00:00:00",4566,1189,575,0
"2010-04-23 00:00:00",4466,1101,628,0
"2010-04-24 00:00:00",3617,861,501,0
"2010-04-25 00:00:00",7930,1198,486,0
"2010-04-26 00:00:00",14340,2593,760,0
"2010-04-27 00:00:00",7159,1609,646,0
"2010-04-28 00:00:00",5970,1216,599,0
"2010-04-29 00:00:00",5735,1141,695,0
"2010-04-30 00:00:00",5160,1129,700,0
"2010-05-01 00:00:00",4274,1006,649,0
"2010-05-02 00:00:00",4292,1140,594,0
"2010-05-03 00:00:00",6901,1333,698,0
"2010-05-04 00:00:00",4534,1325,670,0
"2010-05-05 00:00:00",4455,1213,599,0
"2010-05-06 00:00:00",4257,1283,580,0
"2010-05-07 00:00:00",4646,1163,592,0
"2010-05-08 00:00:00",3743,869,489,0
"2010-05-09 00:00:00",3827,870,442,0
"2010-05-10 00:00:00",5246,1221,588,0
"2010-05-11 00:00:00",4597,1190,653,0
"2010-05-12 00:00:00",3802,1069,538,0
"2010-05-13 00:00:00",3164,1147,322,0
"2010-05-14 00:00:00",3831,1538,376,0
"2010-05-15 00:00:00",3219,958,424,0
"2010-05-16 00:00:00",3361,987,441,0
"2010-05-17 00:00:00",15083,1215,604,0
"2010-05-18 00:00:00",3977,1024,542,0
"2010-05-19 00:00:00",3251,945,417,0
"2010-05-20 00:00:00",3695,1240,593,0
"2010-05-21 00:00:00",3922,1117,650,0
"2010-05-22 00:00:00",3098,827,514,0
"2010-05-23 00:00:00",3462,783,392,0
"2010-05-24 00:00:00",3874,770,448,0
"2010-05-25 00:00:00",3728,1199,658,0
"2010-05-26 00:00:00",3625,1279,739,0
"2010-05-27 00:00:00",3103,1127,640,0
"2010-05-28 00:00:00",2893,863,501,0
"2010-05-29 00:00:00",2877,788,442,0
"2010-05-30 00:00:00",2868,1057,543,0
"2010-05-31 00:00:00",3291,1319,729,0
"2010-06-01 00:00:00",3354,1115,696,0
"2010-06-02 00:00:00",3660,1194,650,0
"2010-06-03 00:00:00",4096,1021,646,0
"2010-06-04 00:00:00",4413,1062,581,0
"2010-06-05 00:00:00",3002,807,567,0
"2010-06-06 00:00:00",3239,862,438,0
"2010-06-07 00:00:00",3834,1337,618,0
"2010-06-08 00:00:00",3681,1109,556,0
"2010-06-09 00:00:00",3447,1067,546,0
"2010-06-10 00:00:00",3544,1010,500,0
"2010-06-11 00:00:00",2301,522,353,0
"2010-06-12 00:00:00",719,170,136,0
"2010-06-13 00:00:00",638,153,103,0
"2010-06-14 00:00:00",754,256,118,0
"2010-06-15 00:00:00",1814,600,343,0
"2010-06-16 00:00:00",2199,732,223,0
"2010-06-17 00:00:00",3365,969,553,0
"2010-06-18 00:00:00",3051,830,525,0
"2010-06-19 00:00:00",2991,892,499,0
"2010-06-20 00:00:00",3450,985,479,0
"2010-06-21 00:00:00",3870,1244,605,0
"2010-06-22 00:00:00",3484,1139,804,0
"2010-06-23 00:00:00",4757,1076,712,0
"2010-06-24 00:00:00",2849,939,452,0
"2010-06-25 00:00:00",2415,876,410,0
"2010-06-26 00:00:00",2296,939,347,0
"2010-06-27 00:00:00",956,163,49,0
"2010-06-28 00:00:00",2051,865,434,0
"2010-06-29 00:00:00",3054,1075,489,0
"2010-06-30 00:00:00",3042,1101,522,0
"2010-07-01 00:00:00",3687,1186,760,0
"2010-07-02 00:00:00",2730,937,541,0
"2010-07-03 00:00:00",2267,556,391,0
"2010-07-04 00:00:00",2249,842,399,0
"2010-07-05 00:00:00",1002,534,249,0
"2010-07-06 00:00:00",2664,1034,432,0
"2010-07-07 00:00:00",973,235,111,0
"2010-07-08 00:00:00",0,0,0,0
"2010-07-09 00:00:00",0,0,0,0
"2010-07-10 00:00:00",1576,677,322,0
"2010-07-11 00:00:00",2255,879,371,0
"2010-07-12 00:00:00",2548,1046,452,0
"2010-07-13 00:00:00",3598,1007,725,0
"2010-07-14 00:00:00",2882,1012,436,0
"2010-07-15 00:00:00",2736,1048,426,0
"2010-07-16 00:00:00",2765,941,516,0
"2010-07-17 00:00:00",2291,852,471,0
"2010-07-18 00:00:00",2441,1349,395,0
"2010-07-19 00:00:00",2752,1290,536,0
"2010-07-20 00:00:00",2821,1181,788,0
"2010-07-21 00:00:00",2625,1050,540,0
"2010-07-22 00:00:00",3407,1460,569,0
"2010-07-23 00:00:00",3511,1542,692,0
"2010-07-24 00:00:00",2852,1256,549,0
"2010-07-25 00:00:00",3896,1780,549,0
"2010-07-26 00:00:00",4677,2006,782,0
"2010-07-27 00:00:00",4033,1829,743,0
"2010-07-28 00:00:00",4992,1715,705,0
"2010-07-29 00:00:00",4712,1754,858,0
"2010-07-30 00:00:00",5262,1411,691,0
"2010-07-31 00:00:00",3433,1063,492,0
"2010-08-01 00:00:00",3529,1315,530,0
"2010-08-02 00:00:00",4346,2553,771,0
"2010-08-03 00:00:00",3924,2546,720,0
"2010-08-04 00:00:00",3913,1968,738,0
"2010-08-05 00:00:00",4109,2396,670,0
"2010-08-06 00:00:00",3581,4845,723,0
"2010-08-07 00:00:00",3767,1665,471,0
"2010-08-08 00:00:00",4388,3470,489,0
"2010-08-09 00:00:00",5775,3616,1193,0
"2010-08-10 00:00:00",5788,3277,805,0
"2010-08-11 00:00:00",5070,2325,911,0
"2010-08-12 00:00:00",4451,2097,671,0
"2010-08-13 00:00:00",3863,1646,711,0
"2010-08-14 00:00:00",3199,1115,558,0
"2010-08-15 00:00:00",3337,1579,626,0
"2010-08-16 00:00:00",4353,2488,769,0
"2010-08-17 00:00:00",8235,2203,945,0
"2010-08-18 00:00:00",9228,2240,931,0
"2010-08-19 00:00:00",5468,1853,661,0
"2010-08-20 00:00:00",4745,1491,576,0
"2010-08-21 00:00:00",3977,1019,479,0
"2010-08-22 00:00:00",4591,1769,510,0
"2010-08-23 00:00:00",4947,2524,842,0
"2010-08-24 00:00:00",5893,2083,659,0
"2010-08-25 00:00:00",5303,4751,725,0
"2010-08-26 00:00:00",5285,2404,807,0
"2010-08-27 00:00:00",4281,3320,1182,0
"2010-08-28 00:00:00",3739,1349,635,0
"2010-08-29 00:00:00",3877,1616,565,0
"2010-08-30 00:00:00",9134,2078,901,0
"2010-08-31 00:00:00",5368,1974,639,0
"2010-09-01 00:00:00",4569,3952,907,0
"2010-09-02 00:00:00",10268,2711,1227,0
"2010-09-03 00:00:00",10607,1935,1092,0
"2010-09-04 00:00:00",4589,1333,724,0
"2010-09-05 00:00:00",4424,1811,646,0
"2010-09-06 00:00:00",5551,2558,818,0
"2010-09-07 00:00:00",5270,2381,1331,0
"2010-09-08 00:00:00",4998,2298,978,0
"2010-09-09 00:00:00",4920,2069,885,0
"2010-09-10 00:00:00",4808,1750,736,0
"2010-09-11 00:00:00",5937,1182,451,0
"2010-09-12 00:00:00",4487,1495,685,0
"2010-09-13 00:00:00",9129,2546,1008,0
"2010-09-14 00:00:00",5490,2411,868,0
"2010-09-15 00:00:00",5335,1912,826,0
"2010-09-16 00:00:00",5221,1851,816,0
"2010-09-17 00:00:00",5034,1584,794,0
"2010-09-18 00:00:00",4023,1604,564,0
"2010-09-19 00:00:00",4349,1564,516,0
"2010-09-20 00:00:00",12329,2073,914,0
"2010-09-21 00:00:00",4963,1944,871,0
"2010-09-22 00:00:00",5365,3053,891,0
"2010-09-23 00:00:00",4844,1999,816,0
"2010-09-24 00:00:00",4763,1674,845,0
"2010-09-25 00:00:00",3655,1345,666,0
"2010-09-26 00:00:00",4096,1686,750,0
"2010-09-27 00:00:00",5433,2358,1010,0
"2010-09-28 00:00:00",5003,2193,949,0
"2010-09-29 00:00:00",5081,2428,805,0
"2010-09-30 00:00:00",5034,2234,826,0
"2010-10-01 00:00:00",4777,1730,908,0
"2010-10-02 00:00:00",3742,1286,677,0
"2010-10-03 00:00:00",3481,1546,617,0
"2010-10-04 00:00:00",5056,1965,1037,0
"2010-10-05 00:00:00",4967,2232,862,0
"2010-10-06 00:00:00",5092,1862,1067,0
"2010-10-07 00:00:00",5050,2118,833,0
"2010-10-08 00:00:00",4356,1618,936,0
"2010-10-09 00:00:00",3583,1427,577,0
"2010-10-10 00:00:00",3856,1529,809,0
"2010-10-11 00:00:00",4467,1930,896,0
"2010-10-12 00:00:00",5228,2214,906,0
"2010-10-13 00:00:00",5051,1852,930,0
"2010-10-14 00:00:00",5571,1693,977,0
"2010-10-15 00:00:00",4979,1509,1021,0
"2010-10-16 00:00:00",4146,1112,684,0
"2010-10-17 00:00:00",3956,1425,948,0
"2010-10-18 00:00:00",4659,1903,977,0
"2010-10-19 00:00:00",4781,1830,991,0
"2010-10-20 00:00:00",4857,1917,841,0
"2010-10-21 00:00:00",4653,1788,1071,0
"2010-10-22 00:00:00",4290,1484,866,0
"2010-10-23 00:00:00",3272,1116,672,0
"2010-10-24 00:00:00",3725,1498,644,0
"2010-10-25 00:00:00",6987,3196,931,0
"2010-10-26 00:00:00",6034,1983,1366,0
"2010-10-27 00:00:00",4942,2029,1009,0
"2010-10-28 00:00:00",5116,2139,833,0
"2010-10-29 00:00:00",4369,1565,827,0
"2010-10-30 00:00:00",3330,1237,758,0
"2010-10-31 00:00:00",3669,1484,773,0
"2010-11-01 00:00:00",4893,1898,899,0
"2010-11-02 00:00:00",4672,1946,1043,0
"2010-11-03 00:00:00",5789,2636,1078,0
"2010-11-04 00:00:00",4595,2046,988,0
"2010-11-05 00:00:00",3187,1670,937,0
"2010-11-06 00:00:00",3420,1475,670,0
"2010-11-07 00:00:00",3953,1708,1071,0
"2010-11-08 00:00:00",5656,2022,1056,0
"2010-11-09 00:00:00",5415,1985,1004,0
"2010-11-10 00:00:00",5207,1913,1041,0
"2010-11-11 00:00:00",5125,1999,853,0
"2010-11-12 00:00:00",4551,1722,863,0
"2010-11-13 00:00:00",3355,1333,873,0
"2010-11-14 00:00:00",3753,1904,762,0
"2010-11-15 00:00:00",4727,1836,886,0
"2010-11-16 00:00:00",4941,1813,929,0
"2010-11-17 00:00:00",5052,1848,874,0
"2010-11-18 00:00:00",4987,1910,878,0
"2010-11-19 00:00:00",4800,1690,890,0
"2010-11-20 00:00:00",3366,1538,746,0
"2010-11-21 00:00:00",3877,2280,707,0
"2010-11-22 00:00:00",4997,2929,832,0
"2010-11-23 00:00:00",4800,2513,931,0
"2010-11-24 00:00:00",4416,1989,930,0
"2010-11-25 00:00:00",4073,2490,971,0
"2010-11-26 00:00:00",3756,1774,882,0
"2010-11-27 00:00:00",3386,1420,938,0
"2010-11-28 00:00:00",3737,1460,900,0
"2010-11-29 00:00:00",5419,1856,869,0
"2010-11-30 00:00:00",2457,784,343,0
"2010-12-01 00:00:00",4913,1564,1039,0
"2010-12-02 00:00:00",4970,1784,975,0
"2010-12-03 00:00:00",6298,1503,797,0
"2010-12-04 00:00:00",4899,1029,790,0
"2010-12-05 00:00:00",4315,1313,907,0
"2010-12-06 00:00:00",5482,1721,1083,0
"2010-12-07 00:00:00",5054,1708,1033,0
"2010-12-08 00:00:00",6654,1741,854,0
"2010-12-09 00:00:00",5205,1614,1067,0
"2010-12-10 00:00:00",4647,1846,1023,0
"2010-12-11 00:00:00",3395,1657,706,0
"2010-12-12 00:00:00",3641,1615,860,0
"2010-12-13 00:00:00",4727,2059,994,0
"2010-12-14 00:00:00",5334,2018,908,0
"2010-12-15 00:00:00",4876,1746,981,0
"2010-12-16 00:00:00",5987,1568,929,0
"2010-12-17 00:00:00",5328,1533,862,0
"2010-12-18 00:00:00",3882,1174,739,0
"2010-12-19 00:00:00",6863,1365,865,0
"2010-12-20 00:00:00",12056,1803,690,0
"2010-12-21 00:00:00",63013,2007,841,0
"2010-12-22 00:00:00",18134,1511,734,0
"2010-12-23 00:00:00",5282,1362,567,0
"2010-12-24 00:00:00",3349,938,509,0
"2010-12-25 00:00:00",3020,1044,429,0
"2010-12-26 00:00:00",3073,1224,546,0
"2010-12-27 00:00:00",3441,1574,1040,0
"2010-12-28 00:00:00",3683,3192,899,0
"2010-12-29 00:00:00",3561,2581,837,0
"2010-12-30 00:00:00",3664,1801,747,0
"2010-12-31 00:00:00",5026,1125,1337,0
"2011-01-01 00:00:00",3906,1345,1194,0
"2011-01-02 00:00:00",8204,1635,715,0
"2011-01-03 00:00:00",4953,1835,1051,0
"2011-01-04 00:00:00",4807,1661,1194,0
"2011-01-05 00:00:00",5219,1739,1109,0
"2011-01-06 00:00:00",5453,1906,1483,0
"2011-01-07 00:00:00",6026,1721,1026,0
"2011-01-08 00:00:00",3961,1954,1550,0
"2011-01-09 00:00:00",4230,1672,913,0
"2011-01-10 00:00:00",4832,2186,1201,0
"2011-01-11 00:00:00",5025,2817,1115,0
"2011-01-12 00:00:00",5262,2868,1073,0
"2011-01-13 00:00:00",5089,2371,1000,0
"2011-01-14 00:00:00",4675,1823,1084,0
"2011-01-15 00:00:00",3622,1333,812,0
"2011-01-16 00:00:00",4168,1777,840,0
"2011-01-17 00:00:00",5208,2163,1419,0
"2011-01-18 00:00:00",5786,2423,1384,0
"2011-01-19 00:00:00",5600,2031,1194,0
"2011-01-20 00:00:00",5469,2000,1095,0
"2011-01-21 00:00:00",4896,1794,1002,0
"2011-01-22 00:00:00",4241,1512,679,0
"2011-01-23 00:00:00",4741,1693,1639,0
"2011-01-24 00:00:00",5092,2117,1167,0
"2011-01-25 00:00:00",4708,2018,972,0
"2011-01-26 00:00:00",4695,1923,1039,0
"2011-01-27 00:00:00",4206,1580,700,0
"2011-01-28 00:00:00",3983,4787,793,0
"2011-01-29 00:00:00",3070,2153,611,0
"2011-01-30 00:00:00",3712,1393,706,0
"2011-01-31 00:00:00",4252,2211,907,0
"2011-02-01 00:00:00",3975,1808,953,0
"2011-02-02 00:00:00",3960,1587,724,0
"2011-02-03 00:00:00",3768,1503,882,0
"2011-02-04 00:00:00",3734,1356,971,0
"2011-02-05 00:00:00",3150,993,690,0
"2011-02-06 00:00:00",3456,1143,762,0
"2011-02-07 00:00:00",5434,1479,920,0
"2011-02-08 00:00:00",4322,1527,934,0
"2011-02-09 00:00:00",4290,1614,916,0
"2011-02-10 00:00:00",4423,1683,749,0
"2011-02-11 00:00:00",4356,1283,657,0
"2011-02-12 00:00:00",3242,1325,628,0
"2011-02-13 00:00:00",3404,1288,671,0
"2011-02-14 00:00:00",4701,1447,826,0
"2011-02-15 00:00:00",4751,1461,1001,0
"2011-02-16 00:00:00",4551,1975,1378,0
"2011-02-17 00:00:00",4732,1739,1059,0
"2011-02-18 00:00:00",3662,1451,915,0
"2011-02-19 00:00:00",3086,1119,739,0
"2011-02-20 00:00:00",3730,1310,603,0
"2011-02-21 00:00:00",4546,1814,843,0
"2011-02-22 00:00:00",4615,1691,820,0
"2011-02-23 00:00:00",4073,1692,960,0
